940,14324,Гайкини,село,Габрово,Габрово
941,14338,Гайтанево,село,София,Горна Малина
942,14341,Гайтаниново,село,Благоевград,Хаджидимово
943,14355,Гайтаните,село,Габрово,Габрово
944,14369,Гайтанци,село,Видин,Видин
945,14386,Галата,село,Ловеч,Тетевен
946,14390,Галатин,село,Враца,Криводол
947,14406,Галиче,село,Враца,Бяла Слатина
948,14413,Галище,село,Смолян,Мадан
949,14427,Галово,село,Враца,Оряхово
950,14430,Ганев дол,село,Велико Търново,Елена
951,14458,Ганчовец,село,Габрово,Дряново
952,14461,Бов,село,София,Своге
953,14475,Лакатник,село,София,Своге
954,14489,Орешец,село,Видин,Димово
955,14492,Кресна,град,Благоевград,Кресна
956,14516,Хитрино,село,Шумен,Хитрино
957,14521,Златарица,село,Благоевград,Белица
958,14533,Гарван,село,Габрово,Габрово
959,14547,Гарван,село,Силистра,Ситово
960,14550,Гарваново,село,Хасково,Хасково
961,14578,Гащевци,село,Велико Търново,Велико Търново
962,14581,Гега,село,Благоевград,Петрич
963,14605,Гела,село,Смолян,Смолян
964,14619,Гелеменово,село,Пазарджик,Пазарджик
965,14647,Генерал Гешево,село,Кърджали,Джебел
966,14653,Генерал Кантарджиево,село,Варна,Аксаково
967,14667,Генерал Киселово,село,Варна,Вълчи дол
968,14670,Генерал Колево,село,Варна,Вълчи дол
969,14684,Генерал Колево,село,Добрич,Добрич-селска
970,14698,Генерал Мариново,село,Видин,Видин
971,14708,Генералово,село,Хасково,Свиленград
972,14711,Генерал Тошево,град,Добрич,Генерал Тошево
973,14725,Генерал Тошево,село,Ямбол,Тунджа
974,14742,Геновци,село,Габрово,Габрово
975,14756,Генчовци,село,Габрово,Габрово
976,14762,Геня,село,Габрово,Дряново
977,14773,Георги Дамяново,село,Монтана,Георги Дамяново
978,14787,Георги Добрево,село,Хасково,Любимец
979,14800,Гергевец,село,Сливен,Сливен
980,14814,Гергини,село,Габрово,Габрово
981,14831,Герман,село,София (столица),Столична
982,14859,Геша,село,Габрово,Дряново
983,14862,Гешаново,село,Добрич,Добрич-селска
984,14876,Гиген,село,Плевен,Гулянци
985,14888,Искър,село,Плевен,Гулянци
986,14893,Гигинци,село,Перник,Брезник
987,14903,Гинци,село,София,Годеч
988,14917,Гирчевци,село,Кюстендил,Кюстендил
989,14920,Гита,село,Стара Загора,Чирпан
990,14934,Глава,село,Плевен,Червен бряг
991,14948,Главан,село,Силистра,Силистра
992,14951,Главан,село,Стара Загора,Гълъбово
993,14965,Главановци,село,Монтана,Георги Дамяново
994,14979,Главановци,село,Перник,Трън
995,14982,Главанци,село,Добрич,Тервел
996,14996,Главатар,село,Пловдив,Калояново
997,15000,Главатарци,село,Кърджали,Кърджали
998,15014,Главаци,село,Враца,Криводол
999,15028,Главиница,село,Пазарджик,Пазарджик
1000,15031,Главиница,град,Силистра,Главиница
1001,15045,Глашатай,село,Търговище,Антоново
1002,15059,Гледаци,село,Габрово,Габрово
1003,15062,Гледачево,село,Стара Загора,Раднево
1004,15093,Гледка,село,Хасково,Стамболово
1005,15103,Глогинка,село,Търговище,Попово
1006,15117,Глогино,село,Смолян,Баните
1007,15120,Глоговец,село,Велико Търново,Елена
1008,15134,Глоговица,село,Перник,Трън
1009,15148,Глогово,село,Ловеч,Тетевен
1010,15151,Глоджево,град,Русе,Ветово
1011,15165,Гложене,село,Ловеч,Тетевен
1012,15179,Глумово,село,Хасково,Ивайловград
1013,15182,Глумче,село,Бургас,Карнобат
1014,15196,Глутниците,село,Габрово,Трявна
1015,15206,Глуфишево,село,Сливен,Сливен
1016,15216,Глухар,село,Кърджали,Кърджали
1017,15223,Глушка,село,Габрово,Дряново
1018,15237,Глушник,село,Сливен,Сливен
1019,15240,Гнездаре,село,Хасково,Ивайловград
1020,15268,Гняздово,село,Кърджали,Кърджали
1021,15271,Говедаре,село,Пазарджик,Пазарджик
1022,15285,Говедарци,село,София,Самоков
1023,15299,Говежда,село,Монтана,Георги Дамяново
1024,15309,Годеч,град,София,Годеч
1025,15312,Годешево,село,Благоевград,Сатовча
1026,15326,Годлево,село,Благоевград,Разлог
1027,15331,Гоз,село,Перник,Брезник
1028,15343,Гоздевица,село,Смолян,Смолян
1029,15357,Гоздейка,село,Габрово,Дряново
1030,15374,Голак,село,София,Костенец
1031,15391,Големани,село,Велико Търново,Елена
1032,15401,Големаните,село,Велико Търново,Велико Търново
1033,15415,Големаново,село,Видин,Кула
1034,15429,Големанци,село,Хасково,Хасково
1035,15432,Голема Раковица,село,София,Елин Пелин
1036,15446,Голема Фуча,село,Кюстендил,Бобов дол
1037,15457,Голям Върбовник,село,Кюстендил,Бобов дол
1038,15463,Големи Българени,село,Габрово,Дряново
1039,15480,Големи Станчовци,село,Габрово,Трявна
1040,15494,Големо Бабино,село,Враца,Криводол
1041,15504,Големо Бучино,село,Перник,Перник
1042,15518,Големо Малово,село,София,Драгоман
1043,15521,Голямо Пещене,село,Враца,Враца
1044,15535,Големо село,село,Кюстендил,Бобов дол
1045,15549,Голем Цалим,село,Благоевград,Сандански
1046,15552,Голец,село,Ловеч,Угърчин
1047,15566,Голеш,село,Силистра,Кайнарджа
1048,15572,Голеш,село,София,Годеч
1049,15583,Голешово,село,Благоевград,Сандански
1050,15597,Голица,село,Варна,Долни чифлик
1051,15607,Голобрад,село,Кърджали,Ардино
1052,15610,Голобрадово,село,Хасково,Стамболово
1053,15638,Гълъбово,село,Благоевград,Белица
1054,15641,Голяма бара,село,Кърджали,Кърджали
1055,15655,Голяма Брестница,село,Ловеч,Ябланица
1056,15669,Голяма вода,село,Разград,Самуил
1057,15698,Голяма долина,село,Хасково,Маджарово
1058,15703,Голяма Желязна,село,Ловеч,Троян
1059,15713,Голяма Чинка,село,Кърджали,Крумовград
1060,15727,Голям Девесил,село,Кърджали,Крумовград
1061,15730,Голям Дервент,село,Ямбол,Елхово
1062,15744,Голям дол,село,Стара Загора,Братя Даскалови
1063,15758,Голям извор,село,Ловеч,Тетевен
1064,15761,Голям извор,село,Разград,Самуил
1065,15775,Голям извор,село,Хасково,Стамболово
1066,15789,Голям манастир,село,Ямбол,Тунджа
1067,15792,Голямо Асеново,село,Хасково,Димитровград
1068,15802,Голямо Белово,село,Пазарджик,Белово
1069,15816,Голямо Буково,село,Бургас,Средец
1070,15829,Голямо Враново,село,Русе,Сливо поле
1071,15833,Голямо градище,село,Търговище,Опака
1072,15850,Голямо Доляне,село,Търговище,Антоново
1073,15864,Голямо Дряново,село,Стара Загора,Казанлък
1074,15878,Голямо Каменяне,село,Кърджали,Крумовград
1075,15881,Голямо Крушево,село,Ямбол,Болярово
1076,15895,Голямо ново,село,Търговище,Търговище
1077,15919,Голямо Соколово,село,Търговище,Търговище
1078,15922,Голямо църквище,село,Търговище,Омуртаг
1079,15936,Голямо Чочовени,село,Сливен,Сливен
1080,15944,Шивачево,град,Сливен,Твърдица
1081,15953,Голям Поровец,село,Разград,Исперих
1082,15967,Подгорец,село,Бургас,Руен
1083,15970,Голям чардак,село,Пловдив,Съединение
1084,15984,Голяновци,село,София,Костинброд
1085,15998,Гомотарци,село,Видин,Видин
1086,16002,Горан,село,Ловеч,Ловеч
1087,16016,Горановци,село,Велико Търново,Велико Търново
1088,16026,Горановци,село,Кюстендил,Кюстендил
1089,16033,Гореме,село,Благоевград,Струмяни
1090,16047,Горен Еневец,село,Велико Търново,Велико Търново
1091,16050,Горен чифлик,село,Варна,Долни чифлик
1092,16064,Горица,село,Бургас,Поморие
1093,16078,Горица,село,Варна,Бяла
1094,16081,Горица,село,Търговище,Попово
1095,16095,Горичане,село,Добрич,Шабла
1096,16105,Горичево,село,Разград,Кубрат
1097,16119,Горна Бела речка,село,Монтана,Вършец
1098,16122,Горна Бешовица,село,Враца,Мездра
1099,16136,Горна Брезница,село,Благоевград,Кресна
1100,16141,Горна Брестница,село,Кюстендил,Кюстендил
1101,16153,Горна Вереница,село,Монтана,Монтана
1102,16167,Горна Врабча,село,Перник,Земен
1103,16170,Горна Глоговица,село,Перник,Земен
1104,16184,Септемврийци,село,Монтана,Вълчедръм
1105,16198,Горна Гращица,село,Кюстендил,Кюстендил
1106,16208,Горна Диканя,село,Перник,Радомир
1107,16211,Горна Златица,село,Търговище,Антоново
1108,16225,Горна Кабда,село,Търговище,Търговище
1109,16239,Горна Ковачица,село,Монтана,Чипровци
1110,16242,Горна Козница,село,Кюстендил,Бобов дол
1111,16256,Горна Кремена,село,Враца,Мездра
1112,16267,Горна крепост,село,Кърджали,Кърджали
1113,16273,Горна Крушица,село,Благоевград,Струмяни
1114,16287,Горна кула,село,Кърджали,Крумовград
1115,16290,Горна Липница,село,Велико Търново,Павликени
1116,16300,Горна Лука,село,Монтана,Чипровци
1117,16314,Горна Малина,село,София,Горна Малина
1118,16328,Горна махала,село,Пловдив,Калояново
1119,16331,Горна Мелна,село,Перник,Трън
1120,16345,Горна Митрополия,село,Плевен,Долна Митрополия
1121,16359,Горна Оряховица,град,Велико Търново,Горна Оряховица
1122,16362,Горна Рибница,село,Благоевград,Струмяни
1123,16376,Горна Росица,село,Габрово,Севлиево
1124,16382,Горна Секирна,село,Перник,Брезник
1125,16393,Горна Студена,село,Велико Търново,Свищов
1126,16403,Горна Сушица,село,Благоевград,Сандански
1127,16417,Горна Хаджийска,село,Велико Търново,Златарица
1128,16420,Горна Хубавка,село,Търговище,Омуртаг
1129,16448,Горни Богров,село,София (столица),Столична
1130,16451,Горни Вадин,село,Враца,Оряхово
1131,16479,Горни Върпища,село,Габрово,Дряново
1132,16496,Горни Главанак,село,Хасково,Маджарово
1133,16506,Горни Дамяновци,село,Габрово,Трявна
1134,16513,Горни Домлян,село,Пловдив,Карлово
1135,16523,Горни Драгойча,село,Габрово,Дряново
1136,16537,Горни Дъбник,село,Плевен,Долни Дъбник
1137,16540,Горник,село,Плевен,Червен бряг
1138,16554,Горни Коритен,село,Кюстендил,Трекляно
1139,16568,Горни край,село,Велико Търново,Елена
1140,16571,Горни Лом,село,Видин,Чупрене
1141,16585,Горни Маренци,село,Габрово,Трявна
1142,16599,Горни Окол,село,София,Самоков
1143,16609,Горни Радковци,село,Габрово,Трявна
1144,16612,Горни Романци,село,Перник,Брезник
1145,16626,Горни Танчевци,село,Велико Търново,Елена
1146,16639,Горни Цибър,село,Монтана,Вълчедръм
1147,16643,Горни Цоневци,село,Габрово,Трявна
1148,16660,Горни Юруци,село,Кърджали,Крумовград
1149,16674,Горно Абланово,село,Русе,Борово
1150,16688,Горно Александрово,село,Сливен,Сливен
1151,16691,Горно Белево,село,Стара Загора,Братя Даскалови
1152,16701,Горно Ботево,село,Стара Загора,Стара Загора
1153,16715,Горнова могила,село,Габрово,Габрово
1154,16729,Горно Войводино,село,Хасково,Хасково
1155,16732,Горно вършило,село,Пазарджик,Септември
1156,16754,Горно Драглище,село,Благоевград,Разлог
1157,16763,Горно Дряново,село,Благоевград,Гърмен
1158,16780,Горно Изворово,село,Стара Загора,Казанлък
1159,16794,Горно Камарци,село,София,Горна Малина
1160,16804,Горно Кобиле,село,Кюстендил,Трекляно
1161,16818,Горно Козарево,село,Търговище,Омуртаг
1162,16821,Горно Къпиново,село,Кърджали,Кирково
1163,16835,Горно Луково,село,Хасково,Ивайловград
1164,16849,Горно Новково,село,Търговище,Омуртаг
1165,16852,Горно ново село,село,Стара Загора,Братя Даскалови
1166,16866,Горно Озирово,село,Монтана,Вършец
1167,16870,Горно Осеново,село,Благоевград,Симитли
1168,16883,Горно Павликене,село,Ловеч,Ловеч
1169,16897,Горно Пещене,село,Враца,Враца
1170,16907,Горно поле,село,Хасково,Маджарово
1171,16910,Горно Прахово,село,Кърджали,Ардино
1172,16924,Горно Сахране,село,Стара Загора,Павел баня
1173,16938,Горно село,село,София,Драгоман
1174,16941,Горноселци,село,Хасково,Ивайловград
1175,16955,Горнослав,село,Пловдив,Асеновград
1176,16969,Горно Спанчево,село,Благоевград,Сандански
1177,16986,Горно трапе,село,Ловеч,Троян
1178,16995,Горно Уйно,село,Кюстендил,Кюстендил
1179,17004,Горно Хърсово,село,Благоевград,Благоевград
1180,17018,Горно Церовене,село,Монтана,Монтана
1181,17035,Горно Ябълково,село,Бургас,Средец
1182,17049,Горово,село,Бургас,Сунгурларе
1183,17052,Горово,село,Смолян,Смолян
1184,17066,Гороцвет,село,Разград,Лозница
1185,17077,Горочевци,село,Перник,Трън
1186,17083,Горска,село,Велико Търново,Елена
1187,17097,Горска поляна,село,Ямбол,Болярово
1188,17107,Горски горен Тръмбеш,село,Велико Търново,Горна Оряховица
1268,18037,Губеш,село,София,Годеч
1189,17124,Горски долен Тръмбеш,село,Велико Търново,Горна Оряховица
1190,17138,Горски извор,село,Кърджали,Кирково
1191,17141,Горски извор,село,Хасково,Димитровград
1192,17155,Горски Сеновец,село,Велико Търново,Стражица
1193,17169,Горско,село,Хасково,Ивайловград
1194,17172,Горско Абланово,село,Търговище,Опака
1195,17186,Горско Дюлево,село,Кърджали,Момчилград
1196,17192,Горско Калугерово,село,Велико Търново,Сухиндол
1197,17208,Горско Косово,село,Велико Търново,Сухиндол
1198,17213,Горско ново село,село,Велико Търново,Златарица
1199,17227,Горско Писарево,село,Велико Търново,Златарица
1200,17230,Горско село,село,Търговище,Омуртаг
1201,17244,Горско Сливово,село,Ловеч,Летница
1202,17258,Горталово,село,Плевен,Плевен
1203,17275,Горун,село,Добрич,Шабла
1204,17289,Горунака,село,София,Етрополе
1205,17302,Горчево,село,Благоевград,Петрич
1206,17316,Горяни,село,Габрово,Трявна
1207,17323,Господиново,село,Варна,Бяла
1208,17333,Господиново,село,Силистра,Кайнарджа
1209,17347,Господинци,село,Благоевград,Гоце Делчев
1210,17350,Гостилица,село,Габрово,Дряново
1211,17364,Гостиля,село,Плевен,Долна Митрополия
1212,17378,Гостиня,село,Ловеч,Ловеч
1213,17381,Гостун,село,Благоевград,Банско
1214,17395,Гоце Делчев,град,Благоевград,Гоце Делчев
1215,17405,Градево,село,Благоевград,Симитли
1216,17419,Градежница,село,Ловеч,Тетевен
1217,17422,Градец,село,Видин,Видин
1218,17436,Градец,село,Сливен,Котел
1219,17449,Градец,село,София,Костинброд
1220,17453,Градешница,село,Враца,Криводол
1221,17467,Стефан Стамболово,село,Велико Търново,Полски Тръмбеш
1222,17470,Градина,село,Плевен,Долни Дъбник
1223,17484,Градина,село,Пловдив,Първомай
1224,17498,Градина,село,Разград,Лозница
1225,17508,Градинарово,село,Варна,Провадия
1226,17511,Градини,село,Добрич,Генерал Тошево
1227,17542,Градище,село,Габрово,Севлиево
1228,17556,Градище,село,Плевен,Левски
1229,17573,Градище,село,Шумен,Шумен
1230,17587,Градница,село,Габрово,Севлиево
1231,17590,Градница,село,Добрич,Тервел
1232,17600,Градско,село,Сливен,Сливен
1233,17614,Градсковски колиби,село,Видин,Бойница
1234,17631,Градът,село,Смолян,Смолян
1235,17645,Грамада,град,Видин,Грамада
1236,17659,Грамаде,село,Кюстендил,Дупница
1237,17676,Грамаде,село,Смолян,Рудозем
1238,17680,Грамаждано,село,Кюстендил,Кюстендил
1239,17693,Граматиково,село,Бургас,Малко Търново
1240,17703,Граматици,село,Велико Търново,Елена
1241,17717,Гранит,село,Стара Загора,Братя Даскалови
1242,17720,Гранитец,село,Бургас,Средец
1243,17734,Гранитово,село,Видин,Белоградчик
1244,17748,Гранитово,село,Ямбол,Елхово
1245,17751,Граница,село,Кюстендил,Кюстендил
1246,17765,Граничак,село,Видин,Белоградчик
1247,17779,Граничар,село,Бургас,Средец
1248,17782,Граничар,село,Добрич,Шабла
1249,17796,Режанци,село,Перник,Брезник
1250,17806,Граф Игнатиево,село,Пловдив,Марица
1251,17823,Грашево,село,Пазарджик,Велинград
1252,17837,Гращица,село,Смолян,Смолян
1253,17840,Греевци,село,Търговище,Антоново
1254,17854,Гривица,село,Плевен,Плевен
1255,17868,Гривка,село,Кърджали,Крумовград
1256,17871,Гривяк,село,Кърджали,Кирково
1257,17885,Григорево,село,София,Елин Пелин
1258,17909,Грозден,село,Бургас,Сунгурларе
1259,17912,Гроздьово,село,Варна,Долни чифлик
1260,17943,Громшин,село,Монтана,Бойчиновци
1261,17957,Грохотно,село,Смолян,Девин
1262,17960,Боздуганово,село,Стара Загора,Раднево
1263,17974,Средец,град,Бургас,Средец
1264,17988,Груево,село,Кърджали,Момчилград
1265,17991,Гръблевци,село,Габрово,Габрово
1266,18006,Грълска падина,село,София,Драгоман
1267,18018,Грънчарово,село,Силистра,Дулово
1269,18040,Губислав,село,София,Своге
1270,18054,Гугутка,село,Хасково,Ивайловград
1271,18068,Гудевица,село,Смолян,Смолян
1272,18071,Гулийка,село,Кърджали,Крумовград
1273,18085,Гулия,село,Кърджали,Крумовград
1274,18099,Гулянци,град,Плевен,Гулянци
1275,18109,Гумощник,село,Ловеч,Троян
1276,18112,Гурбановци,село,Кюстендил,Кюстендил
1277,18126,Гургулица,село,Кърджали,Момчилград
1278,18133,Гургулят,село,София,Сливница
1279,18143,Гурково,село,София,Ботевград
1280,18157,Гурково,град,Стара Загора,Гурково
1281,18160,Гурково,село,Добрич,Балчик
1282,18174,Гурмазово,село,София,Божурище
1283,18188,Гусла,село,Шумен,Каолиново
1284,18191,Гуслар,село,Добрич,Тервел
1285,18201,Гуцал,село,София,Самоков
1286,18215,Гъбене,село,Габрово,Габрово
1287,18229,Гълъбец,село,Бургас,Поморие
1288,18232,Гълъбец,село,Хасково,Хасково
1289,18259,Гълъбинци,село,Ямбол,Тунджа
1290,18263,Гълъбник,село,Перник,Радомир
1291,18277,Гълъбово,село,Пловдив,Куклен
1292,18280,Гълъбово,град,Стара Загора,Гълъбово
1293,18294,Гълъбовци,село,София,Сливница
1294,18304,Гъмзово,село,Видин,Брегово
1295,18318,Гърбино,село,Кюстендил,Кюстендил
1296,18321,Гърбище,село,Кърджали,Ардино
1297,18335,Гърдевци,село,Велико Търново,Елена
1298,18349,Гърло,село,Перник,Брезник
1299,18352,Гърляно,село,Кюстендил,Кюстендил
1300,18366,Гърмен,село,Благоевград,Гърмен
1301,18374,Гърнати,село,Смолян,Неделино
1302,18397,Гърня,село,Габрово,Дряново
1303,18407,Гърчиново,село,Търговище,Опака
1304,18410,Гъсково,село,Кърджали,Кърджали
1305,18424,Гьоврен,село,Смолян,Девин
1306,18455,Гюешево,село,Кюстендил,Кюстендил
1307,18469,Гюльовца,село,Бургас,Несебър
1308,18486,Гюргич,село,Видин,Ружинци
1309,18490,Елин Пелин,село,София,Елин Пелин
1310,18505,Гложене,село,Враца,Козлодуй
1311,18513,Горна Биркова,село,Пазарджик,Велинград
1312,18527,Горна Дъбева,село,Пазарджик,Велинград
1313,18544,Главник,село,Кърджали,Ардино
1314,18558,Горно Кирково,село,Кърджали,Кирково
1315,18561,Горна Василица,село,София,Костенец
1316,18575,Горица,село,Добрич,Генерал Тошево
1317,18589,Гецово,село,Разград,Разград
1318,20027,Давери,село,Велико Търново,Елена
1319,20033,Давидково,село,Смолян,Баните
1320,20047,Давидово,село,Силистра,Кайнарджа
1321,20050,Давидово,село,Търговище,Търговище
1322,20064,Дагоново,село,Благоевград,Белица
1323,20078,Даевци,село,Габрово,Трявна
1324,20081,Дайновци,село,Велико Търново,Елена
1325,20105,Дамяница,село,Благоевград,Сандански
1326,20119,Дамяново,село,Габрово,Севлиево
1327,20153,Даскал-Атанасово,село,Стара Загора,Раднево
1328,20167,Даскалово,село,Кърджали,Черноочене
1329,20184,Две могили,град,Русе,Две могили
1330,20198,Две тополи,село,Смолян,Баните
1331,20208,Дворище,село,Кюстендил,Кюстендил
1332,20211,Дворище,село,Стара Загора,Гурково
1333,20225,Дебел дял,село,Габрово,Габрово
1334,20242,Дебелец,град,Велико Търново,Велико Търново
1335,20256,Дебели лаг,село,Перник,Радомир
1336,20268,Дебели рът,село,Велико Търново,Елена
1337,20273,Дебелт,село,Бургас,Средец
1338,20287,Дебелцово,село,Габрово,Севлиево
1339,20290,Дебеляново,село,Смолян,Баните
1340,20300,Дебнево,село,Ловеч,Троян
1341,20314,Дебово,село,Плевен,Никопол
1342,20328,Дебочица,село,Благоевград,Благоевград
1343,20331,Дебрен,село,Благоевград,Гърмен
1344,20345,Дебрене,село,Благоевград,Сандански
1345,20359,Дебрене,село,Добрич,Добрич-селска
1346,20362,Дебръщица,село,Пазарджик,Пазарджик
1347,20376,Девене,село,Враца,Враца
1348,20383,Девенци,село,Плевен,Червен бряг
1349,20393,Девесилица,село,Кърджали,Крумовград
1350,20403,Девесилово,село,Кърджали,Крумовград
1351,20417,Деветак,село,Бургас,Карнобат
1352,20420,Деветаки,село,Ловеч,Ловеч
1353,20434,Деветаците,село,Велико Търново,Велико Търново
1354,20448,Деветинци,село,Бургас,Карнобат
1355,20465,Девин,град,Смолян,Девин
1356,20479,Девино,село,Търговище,Антоново
1357,20482,Девня,град,Варна,Девня
1358,20496,Дедец,село,Кърджали,Кирково
1359,20506,Дедина,село,Велико Търново,Златарица
1360,20514,Дединци,село,Велико Търново,Златарица
1361,20523,Дедово,село,Пловдив,Родопи
1362,20537,Деков,село,Плевен,Белене
1363,20540,Делвино,село,Благоевград,Благоевград
1364,20554,Делвино,село,Кърджали,Кирково
1365,20568,Делейна,село,Видин,Брегово
1366,20571,Делова махала,село,Велико Търново,Златарица
1367,20585,Делчево,село,Благоевград,Гоце Делчев
1368,20599,Дебелец,село,Варна,Дългопол
1369,20609,Делчево,село,Разград,Исперих
1370,20612,Делян,село,Кюстендил,Дупница
1371,20626,Делян,село,София,Божурище
1372,20630,Деляновци,село,Велико Търново,Свищов
1373,20643,Денница,село,Шумен,Венец
1374,20657,Денница,село,Ямбол,Болярово
1375,20660,Денчевци,село,Габрово,Дряново
1376,20674,Дервишка могила,село,Хасково,Свиленград
1377,20688,Дерманци,село,Ловеч,Луковит
1378,20701,Детелина,село,Варна,Долни чифлик
1379,20715,Дечковци,село,Велико Търново,Велико Търново
1380,20729,Джамузовци,село,София,Ихтиман
1381,20732,Джанка,село,Кърджали,Крумовград
1382,20746,Джебел,град,Кърджали,Джебел
1383,20755,Джелепско,село,Кърджали,Момчилград
1384,20763,Джерман,село,Кюстендил,Дупница
1385,20777,Джерово,село,Кърджали,Кирково
1386,20780,Джигурово,село,Благоевград,Сандански
1387,20804,Джинот,село,Ямбол,Стралджа
1388,20818,Джинчовци,село,Перник,Трън
1389,20835,Джулюница,село,Велико Търново,Лясковец
1390,20849,Джулюница,село,Русе,Ценово
1391,20852,Джумриите,село,Габрово,Габрово
1392,20883,Джурково,село,Пловдив,Лъки
1393,20897,Джурово,село,София,Правец
1394,20907,Джуровци,село,Габрово,Дряново
1395,20910,Зорница,село,Благоевград,Сандански
1396,20938,Дибич,село,Шумен,Шумен
1397,20941,Дива Слатина,село,Монтана,Георги Дамяново
1398,20969,Дивеци,село,Габрово,Габрово
1399,20972,Дивля,село,Перник,Земен
1400,20986,Дивотино,село,Перник,Перник
1401,20996,Дивчовото,село,Ловеч,Тетевен
1402,21004,Диманово,село,Смолян,Неделино
1403,21035,Димиевци,село,Габрово,Трявна
1404,21049,Димитриево,село,Стара Загора,Чирпан
1405,21052,Димитровград,град,Хасково,Димитровград
1406,21066,Димитровци,село,Велико Търново,Велико Търново
1407,21078,Димитровче,село,Хасково,Свиленград
1408,21083,Победа,село,Добрич,Добрич-селска
1409,21097,Димово,град,Видин,Димово
1410,21107,Димово,село,Смолян,Смолян
1411,21110,Димовци,село,Велико Търново,Велико Търново
1412,21124,Димовци,село,Стара Загора,Гурково
1413,21138,Димча,село,Велико Търново,Павликени
1414,21141,Димчево,село,Бургас,Бургас
1415,21155,Динево,село,Хасково,Хасково
1416,21169,Динк,село,Пловдив,Марица
1417,21172,Динката,село,Пазарджик,Лесичово
1418,21186,Динковица,село,Видин,Видин
1419,21193,Динково,село,Видин,Ружинци
1420,21209,Диня,село,Стара Загора,Раднево
1421,21213,Дирало,село,Смолян,Мадан
1422,21227,Дисманица,село,Габрово,Севлиево
1423,21230,Дичево,село,Силистра,Главиница
1424,21244,Дичин,село,Велико Търново,Велико Търново
1425,21258,Длъгнево,село,Хасково,Димитровград
1426,21261,Длъгня,село,Габрово,Дряново
1427,21275,Длъжка поляна,село,Търговище,Антоново
1428,21289,Длъжко,село,Шумен,Хитрино
1429,21292,Длъхчево-Сабляр,село,Кюстендил,Невестино
1430,21302,Доборско,село,Кърджали,Крумовград
1431,21316,Добравица,село,София,Своге
1432,21324,Добралък,село,Пловдив,Куклен
1433,21333,Добра поляна,село,Бургас,Руен
1434,21347,Добрева череша,село,Смолян,Рудозем
1435,21350,Добрево,село,Добрич,Добрич-селска
1436,21364,Добревци,село,Велико Търново,Елена
1437,21378,Добревци,село,Габрово,Трявна
1438,21381,Добревци,село,Ловеч,Ябланица
1439,21395,Добрените,село,Габрово,Дряново
1440,21405,Добри Войниково,село,Шумен,Хитрино
1441,21419,Добри дол,село,Варна,Аврен
1442,21422,Добри дол,село,Кюстендил,Трекляно
1443,21436,Добри дол,село,Монтана,Лом
1444,21440,Добри дол,село,Пловдив,Първомай
1445,21453,Добри дял,село,Велико Търново,Лясковец
1446,21467,Добри лаки,село,Благоевград,Струмяни
1447,21470,Добрин,село,Добрич,Крушари
1448,21484,Добрина,село,Варна,Провадия
1449,21498,Добринище,град,Благоевград,Банско
1450,21508,Добриново,село,Бургас,Карнобат
1451,21511,Добриново,село,Кърджали,Кърджали
1452,21525,Добринци,село,Кърджали,Джебел
1453,21539,Добрич,село,Хасково,Димитровград
1454,21542,Добрич,село,Ямбол,Елхово
1455,21556,Добровница,село,Пазарджик,Пазарджик
1456,21565,Доброво,село,Кюстендил,Бобошево
1457,21587,Доброглед,село,Варна,Аксаково
1458,21590,Добродан,село,Ловеч,Троян
1459,21600,Добролево,село,Враца,Борован
1460,21614,Добромир,село,Бургас,Руен
1461,21628,Добромирка,село,Габрово,Севлиево
1462,21631,Добромирци,село,Кърджали,Кирково
1463,21645,Доброплодно,село,Варна,Ветрино
1464,21659,Доброселец,село,Хасково,Тополовград
1465,21662,Доброславци,село,София (столица),Столична
1466,21676,Добростан,село,Пловдив,Асеновград
1467,21680,Добротино,село,Благоевград,Гоце Делчев
1468,21693,Добротица,село,Силистра,Ситово
1469,21703,Добротица,село,Търговище,Антоново
1470,21717,Добротич,село,Варна,Вълчи дол
1471,21720,Добруджанка,село,Силистра,Кайнарджа
1472,21734,Добруша,село,Враца,Криводол
1473,21748,Добърско,село,Благоевград,Разлог
1474,21751,Добърчин,село,София,Своге
1475,21779,Доганово,село,София,Елин Пелин
1476,21782,Дождевица,село,Кюстендил,Кюстендил
1477,21796,Дойновци,село,Велико Търново,Велико Търново
1478,21806,Дойранци,село,Кърджали,Ардино
1479,21811,Дойранци,село,Шумен,Каолиново
1480,21823,Дойренци,село,Ловеч,Ловеч
1481,21837,Докатичево,село,Благоевград,Симитли
1482,21840,Доктор Йосифово,село,Монтана,Монтана
1483,21854,Докьовци,село,Перник,Трън
1484,21868,Долен,село,Благоевград,Сатовча
1485,21871,Долен,село,Смолян,Златоград
1486,21885,Долене,село,Благоевград,Петрич
1487,21899,Долен Еневец,село,Велико Търново,Велико Търново
1488,21909,Долени,село,Благоевград,Сандански
1489,21912,Долни чифлик,град,Варна,Долни чифлик
1490,21926,Долец,село,Силистра,Дулово
1491,21937,Долец,село,Търговище,Попово
1492,21943,Долие,село,Смолян,Мадан
1493,21957,Долина,село,Добрич,Добрич-селска
1494,21960,Долина,село,Шумен,Каолиново
1495,21974,Долистово,село,Кюстендил,Бобов дол
1496,21988,Долище,село,Варна,Аксаково
1497,21991,Долище,село,Кърджали,Кърджали
1498,22006,Долна баня,град,София,Долна баня
1499,22019,Долна Бела речка,село,Монтана,Вършец
1500,22023,Долна Бешовица,село,Враца,Роман
